177.3953398	0.535666667	107.0967742
176.1410878	0.540666667	106.7741935
175.6744897	0.549	106.0215054
175.6744897	0.528666667	105.3225806
175.2099606	0.538	104.5698925
174.1341983	0.539	104.3010753
173.5246562	0.543	104.9462366
172.9189307	0.532	105.5913978
172.4671654	0.533666667	106.1827957
172.1672022	0.531666667	106.8817204
171.4215793	0.541666667	107.5806452
170.535004	0.538333333	108.0645161
169.2221481	0.531	108.7634409
168.5017549	0.543666667	109.3010753
166.7995425	0.536	108.9247312
165.9628662	0.533666667	109.3548387
164.5902909	0.558	109.6774194
163.5123237	0.555	109.0860215
162.7158027	0.550666667	108.4408602
160.8980194	0.537666667	108.1182796
160.2629226	0.531333333	107.3655914
159.760291	0.532666667	106.6129032
159.2625499	0.534333333	105.9139785
159.0155276	0.521	105.3225806
158.5252085	0.514	104.5698925
157.5596334	0.534	105.3225806
156.6144513	0.532666667	105.9677419
155.8044377	0.509666667	106.3978495
155.010571	0.498333333	105.8064516
154.7867526	0.502666667	106.1827957
153.9049802	0.508666667	105.7526882
153.2579896	0.503666667	106.5591398
152.4147514	0.477333333	106.7741935
151.8991443	0.477	107.688172
151.1922498	0.474333333	106.8817204
150.4060216	0.467	105.9677419
150.309384	0.463333333	105.2688172
150.021676	0.457333333	104.8387097
149.2707477	0.437333333	103.9247312
149.0867489	0.456	103.172043
148.8135733	0.448666667	102.5268817
148.1894321	0.458333333	101.9892473
147.584057	0.434666667	101.4516129
146.9154759	0.425	101.5591398
146.4305288	0.408666667	101.344086
145.7299457	0.401333333	101.5591398
145.5036438	0.397333333	102.4731183
144.9180195	0.384666667	102.0430108
144.8466528	0.381333333	101.1827957
144.635016	0.377666667	100.4301075
144.4959834	0.382333333	99.67741935
144.2905343	0.376	99.35483871
143.8908534	0.344666667	98.76344086
143.6966529	0.374	98.06451613
143.1973075	0.349	97.3655914
142.84061	0.356666667	97.84946237
142.7251263	0.341	96.98924731
142.2267282	0.323333333	96.34408602
142.17351	0.331666667	95.32258065
141.5688558	0.311333333	94.03225806
141.2901996	0.302	93.17204301
140.8611659	0.283	92.47311828
140.4767215	0.264	92.47311828
140.2343391	0.250666667	93.01075269
139.9844518	0.233666667	92.58064516
139.6641846	0.221333333	93.33333333
139.4097882	0.191	93.11827957
139.2919573	0.186333333	91.82795699
139.1628367	0.151333333	90.91397849
139.1524662	0.162	89.67741935
139.1241304	0.157666667	88.49462366
139.0689386	0.139666667	88.87096774
139.041654	0.122666667	88.38709677
139.1067595	0.127666667	87.31182796
139.2741985	0.132333333	86.66666667
139.6802638	0.113	85.96774194
140.1704963	0.108	85.96774194
140.3614707	0.108333333	86.61290323
140.8220944	0.107666667	86.23655914
140.8220944	0.096333333	86.55913978
141.2335222	0.104	86.1827957
141.7327093	0.103	86.77419355
142.0271578	0.090666667	87.20430108
142.4812642	0.101333333	86.93548387
143.1901168	0.093666667	87.20430108
143.5981259	0.099666667	86.34408602
144.1009761	0.102666667	85.48387097
144.3577734	0.096333333	84.51612903
144.4441637	0.100666667	83.44086022
144.7936619	0.106	82.15053763
145.1494252	0.099	83.44086022
145.4203315	0.101333333	85.05376344
145.6947164	0.108333333	86.50537634
145.9725605	0.107666667	87.84946237
146.1597019	0.110666667	89.13978495
146.8266499	0.108333333	90.91397849
147.811289	0.116	90.43010753
148.3174578	0.118666667	92.15053763
148.7289551	0.108666667	93.27956989
149.2514503	0.130333333	94.56989247
149.5692436	0.109	95.86021505
150.0486477	0.127666667	96.61290323
150.633682	0.128	95.37634409
151.9930426	0.133666667	94.30107527
152.8479247	0.150333333	93.38709677
153.7584407	0.151666667	92.52688172
154.0741404	0.149333333	93.8172043
154.4772479	0.144333333	94.83870968
154.6411149	0.148666667	95.80645161
154.8897121	0.142666667	96.82795699
155.5689304	0.148666667	97.68817204
156.4508961	0.158333333	96.93548387
157.0897456	0.152	97.15053763
157.9367184	0.152333333	96.34408602
159.1100609	0.159666667	96.77419355
159.6135744	0.159	97.68817204
160.85646	0.165333333	97.90322581
161.4958733	0.161666667	97.04301075
162.0377317	0.18	96.34408602
162.921534	0.172333333	97.04301075
164.2854171	0.176666667	97.04301075
165.3377962	0.176666667	96.50537634
166.2940165	0.169666667	97.90322581
166.414901	0.175666667	98.44086022
167.0238009	0.180333333	99.35483871
167.6401035	0.166	99.78494624
168.2637274	0.169333333	100.2688172
169.1489462	0.165333333	100.9139785
170.30758	0.169	101.0752688
170.961071	0.157666667	100.3225806
172.4229377	0.167	100.1612903
173.0982391	0.159	100.6989247
173.5066172	0.163	101.2903226
174.1925217	0.166333333	101.5591398
174.4687151	0.162	101.1290323
175.0242144	0.163666667	100.6989247
175.443543	0.162333333	100.3763441
176.2890819	0.142	99.83870968
177.286993	0.160666667	100.2150538
178.2970366	0.162666667	100.1075269
179.3190078	0.157	99.46236559
180.2043227	0.157666667	99.94623656
182.4544706	0.157	100.5913978
182.606319	0.158	99.94623656
183.3689484	0.158333333	99.51612903
184.6007626	0.167333333	99.78494624
185.5338503	0.148	100.4301075
185.8466137	0.155333333	101.0752688
186.1602367	0.161333333	101.827957
186.4747152	0.153	102.4193548
188.5393797	0.149	102.2043011
189.6656066	0.161666667	101.9892473
190.1513189	0.158333333	102.7956989
191.6192368	0.158666667	103.5483871
192.4416337	0.154666667	104.3010753
193.9341029	0.17	104.6774194
195.6103571	0.159	105.1075269
197.1347606	0.164666667	105.6451613
198.159155	0.163333333	106.2365591
199.1899327	0.168666667	106.6129032
201.0959447	0.174666667	106.0752688
201.7941608	0.182333333	105.3763441
203.3749269	0.182333333	104.8387097
204.7912156	0.190333333	104.516129
206.2177855	0.205666667	105.1075269
207.6544246	0.203333333	104.5698925
209.4640676	0.211666667	103.8709677
210.9226103	0.207666667	104.516129
212.0227035	0.212	105.2150538
213.3127264	0.213666667	105.6989247
214.7955598	0.207333333	105.2150538
216.2873037	0.210333333	105.8064516
218.7299216	0.228	106.2365591
220.6240609	0.225333333	106.9354839
222.339781	0.228	106.1290323
223.4892578	0.248666667	105.5913978
225.8014919	0.240666667	105.3763441
228.1309845	0.247666667	105.2150538
229.4976163	0.241	105.6451613
231.8533713	0.240333333	105.2688172
234.0268298	0.264333333	105.5913978
235.2178658	0.251333333	105.2150538
237.8114605	0.242333333	104.5698925
239.2152291	0.265333333	105.1075269
240.2209499	0.275333333	104.0860215
240.2209499	0.265666667	103.172043
240.4223936	0.263666667	101.9354839
241.6331322	0.259	100.9139785
243.2529178	0.258666667	100.483871
245.2862625	0.261333333	100.4301075
245.8980997	0.261333333	101.5053763
246.1022313	0.269333333	102.311828
246.7151806	0.264	102.9569892
