1246.972419	0.498333333	139.2
1257.827203	0.477	138.7
1269.741231	0.477	139.5
1283.733318	0.486333333	139.2
1297.308411	0.499333333	137.5
1309.004229	0.49	135.2
1317.844427	0.483333333	135.6
1329.640889	0.478666667	138.2
1347.428993	0.473666667	144.3
1368.284551	0.477666667	151.4
1376.276263	0.476	151.6
1381.202531	0.481666667	150.1
1384.797896	0.487666667	150.4
1398.687117	0.485	150.1
1406.501707	0.488	148
1418.168542	0.496333333	145.6
1427.857854	0.515	146.8
1447.585933	0.47	150
1448.700719	0.479666667	147.7
1459.744934	0.487333333	149.2
1471.237463	0.502	145.3
1479.947625	0.492	146.9
1500.425777	0.492333333	150.4
1517.91985	0.493	150.5
1529.695928	0.496666667	151.7
1540.391552	0.471333333	154.7
1552.15756	0.481333333	153.2
1562.933649	0.487666667	155.7
1575.707781	0.469666667	151.9
1587.491724	0.494333333	154.3
1600.277911	0.495	154.9
1613.113391	0.484666667	154
1625.910893	0.481333333	152.8
1637.717067	0.498333333	154.8
1655.511073	0.502333333	153.6
1663.413452	0.482333333	154.7
1688.020697	0.492	157.6
1689.664633	0.473	160.2
1692.797428	0.476666667	157.1
1695.812234	0.49	159.6
1697.723803	0.483666667	160.5
1701.090436	0.495666667	156.5
1707.747333	0.491333333	156.6
1711.234418	0.500333333	157.3
1714.947752	0.502	158.6
1718.620398	0.490666667	158.1
1721.333754	0.503	156.6
1724.996201	0.505333333	160.3
1730.555909	0.499333333	157.8
1732.206492	0.491333333	159.2
1737.296547	0.486	157.7
1741.611281	0.485	158.2
1745.633367	0.512666667	151.2
1748.666175	0.492	151.5
1751.834162	0.507333333	160.4
1755.482564	0.517	161.9
1758.789519	0.508	162.4
1762.38032	0.503	161.9
1766.501846	0.516333333	162
1770.313699	0.505	160.3
1773.909843	0.513	160.3
1779.196721	0.514666667	160.9
1783.486774	0.51	161.1
1788.064163	0.521333333	158.3
1793.818539	0.492333333	157.9
1796.827769	0.507666667	154.1
1799.446919	0.509	155.1
1800.685251	0.500333333	159.9
1801.985442	0.490666667	161.7
1803.648517	0.504	161.1
1806.042799	0.503	163.2
1806.915209	0.48	165.9
1808.547686	0.481	163.4
1810.483685	0.491	159.2
1812.208965	0.479	158.9
1814.338935	0.505666667	159.9
1816.982353	0.502666667	162.7
1820.839041	0.494	160.6
1823.277064	0.497333333	160.6
1825.792894	0.475	162.7
1828.374724	0.478333333	161.9
1830.512057	0.468	163
1832.881489	0.490333333	164.2
1836.147399	0.484	162.6
1839.002369	0.484666667	162.4
1841.894202	0.476	162.5
1844.556969	0.478	160.5
1847.283566	0.473666667	156.5
1850.07371	0.476666667	160.4
1852.561095	0.466333333	163.1
1857.573248	0.462	162.6
1861.924105	0.466666667	161.1
1864.581281	0.469333333	159.3
1868.14769	0.464333333	160.5
1871.417658	0.462333333	161.5
1874.77687	0.456333333	160.3
1878.746617	0.466333333	161
1882.233012	0.449333333	160.4
1885.342672	0.460666667	159.3
1889.472289	0.442666667	157.5
1894.158455	0.445666667	156.5
1896.867906	0.462	156.9
1900.294144	0.43	156.8
1905.325865	0.436333333	156.6
1902.61955	0.443333333	155.6
1904.304622	0.447	155.1
1882.108975	0.448333333	154.7
1872.224039	0.436	155.3
1855.083166	0.461333333	151.6
1849.467629	0.445333333	155.1
1832.605084	0.453666667	152.7
1826.98176	0.437	154.8
1816.626746	0.458	152.4
1805.439739	0.439666667	154.6
1789.820151	0.457333333	155.9
1768.962643	0.479333333	154.6
1765.065073	0.443	152.8
1758.110046	0.458666667	148.6
1744.225723	0.47	154.4
1733.409205	0.461333333	147.6
1722.569468	0.470333333	149.8
1708.696583	0.475	149.7
1697.82629	0.461333333	150.3
1683.144703	0.475	149.8
1673.178607	0.486666667	151
1655.501426	0.467333333	147.1
1629.13443	0.472666667	151.6
1626.616689	0.478333333	156.7
1624.366588	0.474	163.1
1621.442997	0.452666667	164.1
1618.784159	0.481333333	165.5
1616.487245	0.477	165.6
1612.645972	0.479	167.8
1609.41335	0.468	167
1606.255158	0.491666667	165.8
1601.991034	0.485	165.6
1598.888824	0.478666667	166.5
1595.503523	0.488	167.1
1592.20712	0.494666667	166
1587.390466	0.507	162.2
1583.445627	0.499	161.3
1578.189714	0.478333333	164.5
1574.024191	0.494333333	162.7
1568.106665	0.495	166.7
1563.593174	0.488	165.4
1557.844656	0.488	165.2
1553.472585	0.497666667	163.7
1549.22696	0.493333333	162.9
1544.155696	0.502666667	163.4
1540.485051	0.509666667	164
1536.478211	0.504	165.1
1531.427293	0.491333333	163.5
1526.298763	0.475333333	163.6
1521.42176	0.489	163.6
1518.860794	0.509333333	162
1513.09667	0.499	157
1509.741909	0.497	151.5
1506.714974	0.521666667	151.7
1503.461045	0.502	157.4
1500.296708	0.513333333	158.4
1497.835603	0.518333333	158.8
1494.862065	0.523	160.8
1492.000567	0.494	161.4
1489.507661	0.524	159.5
1487.126784	0.535666667	161.7
1483.867579	0.512	160.9
1481.641108	0.515333333	159.5
1478.659837	0.517	161.8
1476.113726	0.52	161.7
1474.046286	0.531333333	162.8
1470.705325	0.506333333	160.1
1468.987247	0.512666667	160.2
1467.350303	0.510333333	153.8
1465.343554	0.506333333	154.8
1463.262886	0.495	152.1
1460.721367	0.510333333	156.3
1459.017386	0.527666667	161.6
1456.520543	0.513666667	161.6
1455.037083	0.505666667	160.4
1454.06131	0.499333333	158.5
1451.527503	0.507666667	159.4
1450.747212	0.498333333	155.1
1450.050638	0.504666667	156.6
1448.868218	0.503333333	155.6
1448.369598	0.513	156.7
1447.212484	0.517333333	152.5
1446.748448	0.487333333	148.3
1446.793334	0.489666667	148.5
1446.427935	0.485333333	149.4
1447.407203	0.493666667	143.9
1448.447849	0.488	144.5
1449.549934	0.490666667	152.5
1450.72898	0.482	158.7
1453.063272	0.496666667	159.7
1454.484346	0.471	158.1
1455.870088	0.475	157.5
1457.447328	0.481666667	157.4
1458.111139	0.466333333	155
1457.979579	0.475	151.8
1457.967137	0.486	157.7
1457.875541	0.464333333	159.6
1456.77486	0.480333333	160.3
1456.864411	0.457333333	158.6
1457.156324	0.473	158.4
1456.498998	0.472333333	160.1
1457.98927	0.457	158.3
1460.754214	0.465	155.9
1462.026461	0.453333333	152.5
1466.904664	0.46	156.9
1473.01701	0.46	157.7
1478.0161	0.463666667	158
1481.871848	0.456666667	161.4
1487.078469	0.459	160.2
1492.22748	0.469333333	160.1
1496.302587	0.456333333	161.1
1500.439273	0.459	159.8
1506.007375	0.440666667	156.7
1510.283679	0.459666667	158.4
1516.005604	0.470666667	160.3
1521.85321	0.452	160
1530.809796	0.452333333	160.2
1535.408484	0.455	158.6
1539.983699	0.435	160.4
1544.696207	0.424666667	157.7
1549.464731	0.430666667	158.4
1553.287872	0.415666667	155.9
1555.138802	0.432333333	152
1555.74938	0.417	154.4
1556.766936	0.413333333	158.5
1557.686982	0.433	156.4
1559.155551	0.415	159
1560.341967	0.400333333	158.1
1561.608944	0.414666667	158.7
1563.244591	0.424	158.9
1564.471595	0.419	157.7
1565.662375	0.402666667	155.4
1567.603851	0.427	151.3
1570.051595	0.403666667	152.1
1570.45753	0.4	149.1
1572.695143	0.413666667	153
1576.021457	0.406666667	157.7
1576.300971	0.391	158
1578.853987	0.416333333	155.6
1582.912712	0.399333333	155.1
1585.164462	0.401	155.1
1586.754976	0.406666667	154.8
1588.540945	0.403333333	153.2
1589.913486	0.404666667	151.7
1591.565943	0.407666667	152.9
1591.377747	0.393	152
1574.655687	0.378	153.7
1563.718016	0.392	151.7
1550.010372	0.394666667	151.7
1536.310604	0.395	152.1
1528.06745	0.398	154
1516.471521	0.397333333	153.3
1504.899203	0.391	148.6
1493.351048	0.388	147.8
1477.649658	0.380666667	147.2
1468.003805	0.398	146.5
1459.606924	0.373	147.1
1455.365635	0.401333333	148.3
1438.919113	0.389666667	149
1430.805631	0.392333333	150
1425.202664	0.387	152
1419.650842	0.388333333	150.4
1412.137661	0.386666667	152.5
1406.351639	0.381666667	151.5
1399.276568	0.393	146.8
1391.739003	0.386333333	149.6
1386.426822	0.380333333	154.5
1380.604133	0.376333333	152.4
1374.219587	0.380666667	154
1366.982814	0.383666667	155
1362.013176	0.395333333	155.2
1354.96289	0.393333333	153.4
1349.846137	0.402333333	145.2
1343.555199	0.411333333	147.7
1338.685449	0.397	148.8
1332.302891	0.396333333	152.8
1322.062999	0.389	154.1
1315.712397	0.380333333	153.6
1309.719578	0.413	147.9
1304.059566	0.406666667	144.5
1297.732866	0.414666667	147.4
1291.245179	0.419333333	146.9
1286.662727	0.404666667	146.7
1280.355612	0.415333333	147.7
1274.329523	0.428333333	147.2
1267.041859	0.439666667	150.1
1261.190038	0.433	152.5
1255.258472	0.425666667	152.1
1249.42681	0.415333333	152.6
1243.84026	0.441333333	151.9
1238.138164	0.441333333	154.7
1231.61324	0.42	151.6
1226.301926	0.428666667	151.1
1221.079708	0.441	149.7
1211.902881	0.427	149.7
1209.616796	0.440666667	150.6
1201.025051	0.443333333	150
1199.743236	0.439666667	148.1
1195.051075	0.448333333	152.4
1189.326874	0.451333333	150.8
1184.806285	0.437	148.4
1180.389534	0.432333333	152.4
1176.077792	0.461	150
1170.88368	0.469666667	151.6
1164.886755	0.461	151.4
1162.030487	0.451333333	152.1
1159.279325	0.446333333	152.6
1156.648716	0.435333333	149.9
1154.156936	0.462	149.7
1152.733444	0.473	149.4
1150.622845	0.473666667	145.9
1149.522237	0.48	145.4
1147.735994	0.485	146.3
1148.699575	0.474	146.5
1146.87768	0.487333333	145.2
1149.378316	0.500333333	146.1
1151.75781	0.484666667	143.1
1154.293668	0.485666667	144.7
1158.022518	0.506	148.2
1159.732397	0.506333333	146.5
1162.699038	0.502666667	146.8
1165.603102	0.527333333	148.2
1168.792716	0.497666667	151.9
1173.276171	0.514	154.3
1176.994933	0.507333333	152.1
1180.983257	0.493333333	154.2
1185.865934	0.509666667	151.3
1189.580528	0.51	153.7
1193.238188	0.503	153.9
1198.726913	0.517	153.2
1205.104656	0.536333333	154
1209.621152	0.514	151.6
1213.427621	0.508333333	150.7
1219.115726	0.489	151.2
1227.946307	0.500666667	149.7
1234.92491	0.496666667	154.3
1239.437402	0.491	153.9
1245.983111	0.492	154.3
1250.333225	0.489666667	154.9
1255.805428	0.480666667	157.3
1260.094692	0.495	157.1
1264.483291	0.505333333	156.4
1268.970194	0.498	156
1273.168658	0.480666667	154.5
1278.629091	0.488	154.5
1283.412526	0.471333333	152.9
1289.473502	0.491666667	154.7
1295.308393	0.482666667	155.5
1299.935003	0.489333333	159.6
1304.265277	0.483333333	157
1309.082538	0.483333333	157.9
1313.132024	0.496333333	154.5
1317.721751	0.483	154.6
1322.873309	0.478	155.8
1327.683958	0.484333333	156.1
1332.952277	0.468666667	154.9
1337.906825	0.482	157.3
1343.447748	0.482	155.8
1353.440605	0.471666667	155
1359.311095	0.477	154.5
1364.72838	0.490333333	153.5
1371.296107	0.478333333	152.5
1376.868154	0.475333333	153.4
1381.421794	0.491666667	152.4
1385.304289	0.472333333	153.8
1388.71073	0.487666667	149.9
1391.895439	0.475	148.2
1396.048249	0.476666667	152.3
1399.126854	0.479333333	152.4
1403.542572	0.479666667	149.1
1408.416008	0.495666667	151.2
1413.247902	0.484333333	149.8
1404.75567	0.477333333	145.4
1390.480662	0.498666667	144.6
1377.038457	0.493333333	145.6
1366.543454	0.503666667	146.2
1352.312461	0.502	144.1
1341.839444	0.509666667	143.6
1332.172531	0.488	143.2
1318.010483	0.513666667	142.9
1307.589283	0.518	143.6
1294.250429	0.512	141.3
1283.845112	0.517333333	145.9
1273.527531	0.505333333	146.6
1263.192967	0.52	144.4
1249.189518	0.523333333	145.9
1238.899735	0.529	146.9
1228.629583	0.522333333	146.8
1218.37956	0.526	146.1
1205.167703	0.516333333	147.1
1194.964139	0.531333333	144.9
1185.524294	0.526333333	144.6
1172.471873	0.532333333	147.9
1163.073881	0.539666667	147.4
1150.815256	0.533	146.7
1140.729526	0.543333333	144
1128.529465	0.523333333	143.9
1112.803456	0.520333333	146.6
1097.119097	0.542666667	144.5
1087.880909	0.538333333	146.1
1075.243578	0.534	146.5
1073.16825	0.543333333	149
1068.393501	0.539333333	150.8
1063.015979	0.537666667	151.7
1057.743567	0.533666667	152.2
1053.218806	0.523666667	149.9
1047.582003	0.511333333	151.4
1038.935529	0.506	154.1
1032.969967	0.522	156
1028.306011	0.522	153
1023.125248	0.514	154
1019.017994	0.499	156.1
1013.589371	0.507	152.7
1008.020413	0.501666667	154.4
1002.246782	0.518333333	154.6
996.2318468	0.496	153.7
990.8316065	0.502666667	154.6
984.5111845	0.506	152.6
979.2740845	0.505	150.2
974.2264175	0.509	147.7
967.4045444	0.51	146
962.9928414	0.511	145.2
959.1115954	0.522666667	141.7
953.8375923	0.496666667	139.6
948.776661	0.503	128.7
944.7554247	0.521333333	130.9
941.8168784	0.526	146.2
936.622524	0.512666667	147.2
932.5347353	0.534666667	149
928.7402288	0.542	152.6
924.3816379	0.542666667	152.9
920.3881858	0.531	153.5
917.3462119	0.524666667	151.5
913.2999466	0.535666667	149.8
910.2296812	0.537666667	153.3
907.3397117	0.548333333	150.9
904.2979224	0.540666667	152.8
